osm_id,name,type,other_tags
"8945190",,restriction,"""restriction""=>""no_u_turn"""
"8945191",,restriction,"""restriction""=>""no_u_turn"""
"8945192",,restriction,"""restriction""=>""no_u_turn"""
"8945193",,restriction,"""restriction""=>""no_u_turn"""
"8945194",,restriction,"""restriction""=>""no_u_turn"""
"8945195",,restriction,"""restriction""=>""no_u_turn"""
"8945196",,restriction,"""restriction""=>""no_u_turn"""
"8945198",,restriction,"""restriction""=>""no_u_turn"""
"8945199",,restriction,"""restriction""=>""no_u_turn"""
"8945200",,restriction,"""restriction""=>""no_u_turn"""
"8945201",,restriction,"""restriction""=>""no_u_turn"""
"8945202",,restriction,"""restriction""=>""no_u_turn"""
"8945203",,restriction,"""restriction""=>""no_u_turn"""
"8945204",,restriction,"""restriction""=>""no_u_turn"""
"8945205",,restriction,"""restriction""=>""no_u_turn"""
"8945206",,restriction,"""restriction""=>""no_u_turn"""
"8945207",,restriction,"""restriction""=>""no_u_turn"""
"8945210",,restriction,"""restriction""=>""no_u_turn"""
"8945211",,restriction,"""restriction""=>""no_u_turn"""
"8945212",,restriction,"""restriction""=>""no_u_turn"""
"8945213",,restriction,"""restriction""=>""no_u_turn"""
"8945214",,restriction,"""restriction""=>""no_u_turn"""
"8945216",,restriction,"""restriction""=>""no_u_turn"""
"8945218",,restriction,"""restriction""=>""no_u_turn"""
"8945219",,restriction,"""restriction""=>""no_u_turn"""
"8945220",,restriction,"""restriction""=>""no_u_turn"""
"8945221",,restriction,"""restriction""=>""no_u_turn"""
"8945222",,restriction,"""restriction""=>""no_u_turn"""
"8945223",,restriction,"""restriction""=>""no_u_turn"""
"8945224",,restriction,"""restriction""=>""no_u_turn"""
"8945225",,restriction,"""restriction""=>""no_u_turn"""
"8945226",,restriction,"""restriction""=>""no_u_turn"""
"8945228",,restriction,"""restriction""=>""no_u_turn"""
"8945229",,restriction,"""restriction""=>""no_u_turn"""
"8945230",,restriction,"""restriction""=>""no_u_turn"""
"8945231",,restriction,"""restriction""=>""no_u_turn"""
"8945232",,restriction,"""restriction""=>""no_u_turn"""
"8945233",,restriction,"""restriction""=>""no_u_turn"""
"8945234",,restriction,"""restriction""=>""no_u_turn"""
"8945235",,restriction,"""restriction""=>""no_u_turn"""
"8945236",,restriction,"""restriction""=>""no_u_turn"""
"8945241",,restriction,"""restriction""=>""no_u_turn"""
"8945242",,restriction,"""restriction""=>""no_u_turn"""
"8945243",,restriction,"""restriction""=>""no_u_turn"""
"8945244",,restriction,"""restriction""=>""no_u_turn"""
"8945248",,restriction,"""restriction""=>""no_u_turn"""
"8945249",,restriction,"""restriction""=>""no_u_turn"""
"8945250",,restriction,"""restriction""=>""no_u_turn"""
"8945251",,restriction,"""restriction""=>""no_u_turn"""
"8945252",,restriction,"""restriction""=>""no_u_turn"""
"8945253",,restriction,"""restriction""=>""no_u_turn"""
"8945254",,restriction,"""restriction""=>""no_u_turn"""
"8945255",,restriction,"""restriction""=>""no_u_turn"""
"8945256",,restriction,"""restriction""=>""no_u_turn"""
"8945257",,restriction,"""restriction""=>""no_u_turn"""
"8945258",,restriction,"""restriction""=>""no_u_turn"""
"8945259",,restriction,"""restriction""=>""no_u_turn"""
"8945260",,restriction,"""restriction""=>""no_u_turn"""
"8945261",,restriction,"""restriction""=>""no_u_turn"""
"8945262",,restriction,"""restriction""=>""no_u_turn"""
"8945263",,restriction,"""restriction""=>""no_u_turn"""
"8945264",,restriction,"""restriction""=>""no_u_turn"""
"8945266",,restriction,"""restriction""=>""no_u_turn"""
"8945267",,restriction,"""restriction""=>""no_u_turn"""
"8945270",,restriction,"""restriction""=>""no_u_turn"""
"8945272",,restriction,"""restriction""=>""no_u_turn"""
"8945274",,restriction,"""restriction""=>""no_u_turn"""
"8945275",,restriction,"""restriction""=>""no_u_turn"""
"8945276",,restriction,"""restriction""=>""no_u_turn"""
"8945277",,restriction,"""restriction""=>""no_u_turn"""
"8945278",,restriction,"""restriction""=>""no_u_turn"""
"8945279",,restriction,"""restriction""=>""no_u_turn"""
"8945281",,restriction,"""restriction""=>""no_u_turn"""
"8945282",,restriction,"""restriction""=>""no_u_turn"""
"8945283",,restriction,"""restriction""=>""no_u_turn"""
"8945284",,restriction,"""restriction""=>""no_u_turn"""
"8945285",,restriction,"""restriction""=>""no_u_turn"""
"8945293",,restriction,"""restriction""=>""no_u_turn"""
"8945294",,restriction,"""restriction""=>""no_u_turn"""
"8945295",,restriction,"""restriction""=>""no_u_turn"""
"8945296",,restriction,"""restriction""=>""no_u_turn"""
"8945297",,restriction,"""restriction""=>""no_u_turn"""
"8945298",,restriction,"""restriction""=>""no_u_turn"""
"8945299",,restriction,"""restriction""=>""no_u_turn"""
"8945307",,restriction,"""restriction""=>""no_u_turn"""
"8945308",,restriction,"""restriction""=>""no_u_turn"""
"8945309",,restriction,"""restriction""=>""no_u_turn"""
"8945311",,restriction,"""restriction""=>""no_u_turn"""
"8945312",,restriction,"""restriction""=>""no_u_turn"""
"8945314",,restriction,"""restriction""=>""no_u_turn"""
"8945315",,restriction,"""restriction""=>""no_u_turn"""
"8945318",,restriction,"""restriction""=>""no_u_turn"""
"8945320",,restriction,"""restriction""=>""no_u_turn"""
"8945321",,restriction,"""restriction""=>""no_u_turn"""
"8945322",,restriction,"""restriction""=>""no_u_turn"""
"8945323",,restriction,"""restriction""=>""no_u_turn"""
"8945324",,restriction,"""restriction""=>""no_u_turn"""
"8945325",,restriction,"""restriction""=>""no_u_turn"""
"8945326",,restriction,"""restriction""=>""no_u_turn"""
"8945327",,restriction,"""restriction""=>""no_u_turn"""
"8945328",,restriction,"""restriction""=>""no_u_turn"""
"8945329",,restriction,"""restriction""=>""no_u_turn"""
"8945330",,restriction,"""restriction""=>""no_u_turn"""
"8945331",,restriction,"""restriction""=>""no_u_turn"""
"8945332",,restriction,"""restriction""=>""no_right_turn"""
"8945333",,restriction,"""restriction""=>""no_right_turn"""
"8945334",,restriction,"""restriction""=>""no_u_turn"""
"8945340",,restriction,"""restriction""=>""no_u_turn"""
"8945341",,restriction,"""restriction""=>""no_u_turn"""
"8945342",,restriction,"""restriction""=>""no_u_turn"""
"8945345",,restriction,"""restriction""=>""no_u_turn"""
"8945348",,restriction,"""restriction""=>""no_u_turn"""
"8945349",,restriction,"""restriction""=>""no_u_turn"""
"8945350",,restriction,"""restriction""=>""no_u_turn"""
"8945352",,restriction,"""restriction""=>""no_u_turn"""
"8945353",,restriction,"""restriction""=>""no_u_turn"""
"8945355",,restriction,"""restriction""=>""no_u_turn"""
"8945358",,restriction,"""restriction""=>""no_u_turn"""
"8945359",,restriction,"""restriction""=>""no_u_turn"""
"8945360",,restriction,"""restriction""=>""no_u_turn"""
"8945361",,restriction,"""restriction""=>""no_u_turn"""
"8945362",,restriction,"""restriction""=>""no_u_turn"""
"8945363",,restriction,"""restriction""=>""no_u_turn"""
"8945364",,restriction,"""restriction""=>""no_u_turn"""
"8945365",,restriction,"""restriction""=>""no_u_turn"""
"8945366",,restriction,"""restriction""=>""no_u_turn"""
"8945367",,restriction,"""restriction""=>""no_u_turn"""
"8945368",,restriction,"""restriction""=>""no_u_turn"""
"8945369",,restriction,"""restriction""=>""no_u_turn"""
"8945372",,restriction,"""restriction""=>""no_u_turn"""
"8945373",,restriction,"""restriction""=>""no_u_turn"""
"8945375",,restriction,"""restriction""=>""no_u_turn"""
"8945376",,restriction,"""restriction""=>""no_u_turn"""
"8945377",,restriction,"""restriction""=>""no_u_turn"""
"8945378",,restriction,"""restriction""=>""no_u_turn"""
"8945379",,restriction,"""restriction""=>""no_u_turn"""
"8945380",,restriction,"""restriction""=>""no_u_turn"""
"8945383",,restriction,"""restriction""=>""no_u_turn"""
"8945386",,restriction,"""restriction""=>""no_u_turn"""
"8945387",,restriction,"""restriction""=>""no_u_turn"""
"8945388",,restriction,"""restriction""=>""no_u_turn"""
"8945389",,restriction,"""restriction""=>""no_u_turn"""
"8945390",,restriction,"""restriction""=>""no_u_turn"""
"8945391",,restriction,"""restriction""=>""no_u_turn"""
"8945393",,restriction,"""restriction""=>""no_u_turn"""
"8945394",,restriction,"""restriction""=>""no_u_turn"""
"8945395",,restriction,"""restriction""=>""no_u_turn"""
"8945396",,restriction,"""restriction""=>""no_u_turn"""
"8945398",,restriction,"""restriction""=>""no_u_turn"""
"8945399",,restriction,"""restriction""=>""no_u_turn"""
"8945400",,restriction,"""restriction""=>""no_u_turn"""
"8945401",,restriction,"""restriction""=>""no_u_turn"""
"8945402",,restriction,"""restriction""=>""no_u_turn"""
"8945403",,restriction,"""restriction""=>""no_u_turn"""
"8945404",,restriction,"""restriction""=>""no_u_turn"""
"8945405",,restriction,"""restriction""=>""no_u_turn"""
"8945406",,restriction,"""restriction""=>""no_u_turn"""
"8945407",,restriction,"""restriction""=>""no_u_turn"""
"8945408",,restriction,"""restriction""=>""no_u_turn"""
"8945409",,restriction,"""restriction""=>""no_u_turn"""
"8945411",,restriction,"""restriction""=>""no_u_turn"""
"8945412",,restriction,"""restriction""=>""no_u_turn"""
"8945413",,restriction,"""restriction""=>""no_u_turn"""
"8945414",,restriction,"""restriction""=>""no_u_turn"""
"8945415",,restriction,"""restriction""=>""no_u_turn"""
"8945416",,restriction,"""restriction""=>""no_u_turn"""
"8945417",,restriction,"""restriction""=>""no_u_turn"""
"8945418",,restriction,"""restriction""=>""no_u_turn"""
"8945420",,restriction,"""restriction""=>""no_u_turn"""
"8945424",,restriction,"""restriction""=>""no_u_turn"""
"8945486",,restriction,"""restriction""=>""no_u_turn"""
"8945490",,restriction,"""restriction""=>""no_u_turn"""
"8945491",,restriction,"""restriction""=>""no_u_turn"""
"8945492",,restriction,"""restriction""=>""no_u_turn"""
"8945503",,restriction,"""restriction""=>""no_u_turn"""
"8945505",,restriction,"""restriction""=>""no_u_turn"""
"8945513",,restriction,"""restriction""=>""no_u_turn"""
"8945514",,restriction,"""restriction""=>""no_u_turn"""
"8945515",,restriction,"""restriction""=>""no_u_turn"""
"8945516",,restriction,"""restriction""=>""no_u_turn"""
"8945528",,restriction,"""restriction""=>""no_u_turn"""
"8945529",,restriction,"""restriction""=>""no_u_turn"""
"8945530",,restriction,"""restriction""=>""no_u_turn"""
"8945531",,restriction,"""restriction""=>""no_u_turn"""
"8945533",,restriction,"""restriction""=>""no_u_turn"""
"8945540",,restriction,"""restriction""=>""no_u_turn"""
"8945541",,restriction,"""restriction""=>""no_u_turn"""
"8945548",,restriction,"""restriction""=>""no_u_turn"""
"8945549",,restriction,"""restriction""=>""no_u_turn"""
"8945550",,restriction,"""restriction""=>""no_u_turn"""
"8945551",,restriction,"""restriction""=>""no_u_turn"""
"8945554",,restriction,"""restriction""=>""no_u_turn"""
"8945555",,restriction,"""restriction""=>""no_u_turn"""
"8945556",,restriction,"""restriction""=>""no_u_turn"""
"8945558",,restriction,"""restriction""=>""no_u_turn"""
"8945559",,restriction,"""restriction""=>""no_u_turn"""
"8945560",,restriction,"""restriction""=>""no_u_turn"""
"8945564",,restriction,"""restriction""=>""no_u_turn"""
"8945565",,restriction,"""restriction""=>""no_u_turn"""
"8945568",,restriction,"""restriction""=>""no_u_turn"""
"8945570",,restriction,"""restriction""=>""no_u_turn"""
"8945572",,restriction,"""restriction""=>""no_u_turn"""
"8945575",,restriction,"""restriction""=>""no_u_turn"""
"8945576",,restriction,"""restriction""=>""no_u_turn"""
"8945578",,restriction,"""restriction""=>""no_u_turn"""
"8945579",,restriction,"""restriction""=>""no_u_turn"""
"8945580",,restriction,"""restriction""=>""no_u_turn"""
"8945581",,restriction,"""restriction""=>""no_u_turn"""
"8945582",,restriction,"""restriction""=>""no_u_turn"""
"8945583",,restriction,"""restriction""=>""no_u_turn"""
"8945585",,restriction,"""restriction""=>""no_u_turn"""
"8945586",,restriction,"""restriction""=>""no_u_turn"""
"8945589",,restriction,"""restriction""=>""no_u_turn"""
"8945590",,restriction,"""restriction""=>""no_u_turn"""
"8945592",,restriction,"""restriction""=>""no_u_turn"""
"8945593",,restriction,"""restriction""=>""no_u_turn"""
"8945594",,restriction,"""restriction""=>""no_u_turn"""
"8945595",,restriction,"""restriction""=>""no_u_turn"""
"8945597",,restriction,"""restriction""=>""no_u_turn"""
"8945600",,restriction,"""restriction""=>""no_u_turn"""
"8945601",,restriction,"""restriction""=>""no_u_turn"""
"8945602",,restriction,"""restriction""=>""no_u_turn"""
"8945603",,restriction,"""restriction""=>""no_u_turn"""
"8945604",,restriction,"""restriction""=>""no_u_turn"""
"8945605",,restriction,"""restriction""=>""no_u_turn"""
"8945606",,restriction,"""restriction""=>""no_u_turn"""
"8945607",,restriction,"""restriction""=>""no_u_turn"""
"8945608",,restriction,"""restriction""=>""no_u_turn"""
"8945609",,restriction,"""restriction""=>""no_u_turn"""
"8945610",,restriction,"""restriction""=>""no_u_turn"""
"8945611",,restriction,"""restriction""=>""no_u_turn"""
"8945613",,restriction,"""restriction""=>""no_u_turn"""
"8945614",,restriction,"""restriction""=>""no_u_turn"""
"8945615",,restriction,"""restriction""=>""no_u_turn"""
"8945617",,restriction,"""restriction""=>""no_u_turn"""
"8945618",,restriction,"""restriction""=>""no_u_turn"""
"8945619",,restriction,"""restriction""=>""no_u_turn"""
"8945620",,restriction,"""restriction""=>""no_u_turn"""
"8945623",,restriction,"""restriction""=>""no_u_turn"""
"8945624",,restriction,"""restriction""=>""no_u_turn"""
"8945627",,restriction,"""restriction""=>""no_u_turn"""
"8945628",,restriction,"""restriction""=>""no_u_turn"""
"8945631",,restriction,"""restriction""=>""no_u_turn"""
"8945632",,restriction,"""restriction""=>""no_u_turn"""
"8945634",,restriction,"""restriction""=>""no_u_turn"""
"8945635",,restriction,"""restriction""=>""no_u_turn"""
"8945636",,restriction,"""restriction""=>""no_u_turn"""
"8945637",,restriction,"""restriction""=>""no_u_turn"""
"8945640",,restriction,"""restriction""=>""no_u_turn"""
"8945641",,restriction,"""restriction""=>""no_u_turn"""
"8945642",,restriction,"""restriction""=>""no_u_turn"""
"8945643",,restriction,"""restriction""=>""no_u_turn"""
"8945644",,restriction,"""restriction""=>""no_u_turn"""
"8945646",,restriction,"""restriction""=>""no_u_turn"""
"8945648",,restriction,"""restriction""=>""no_u_turn"""
"8945649",,restriction,"""restriction""=>""no_u_turn"""
"8945650",,restriction,"""restriction""=>""no_u_turn"""
"8945651",,restriction,"""restriction""=>""no_u_turn"""
"8945653",,restriction,"""restriction""=>""no_u_turn"""
"8945656",,restriction,"""restriction""=>""no_u_turn"""
"8945662",,restriction,"""restriction""=>""no_u_turn"""
"8945663",,restriction,"""restriction""=>""no_u_turn"""
"8945666",,restriction,"""restriction""=>""no_u_turn"""
"8945667",,restriction,"""restriction""=>""no_u_turn"""
"8945668",,restriction,"""restriction""=>""no_u_turn"""
"8945671",,restriction,"""restriction""=>""no_u_turn"""
"8945672",,restriction,"""restriction""=>""no_u_turn"""
"8945673",,restriction,"""restriction""=>""no_u_turn"""
"8945674",,restriction,"""restriction""=>""no_u_turn"""
"8945675",,restriction,"""restriction""=>""no_u_turn"""
"8945676",,restriction,"""restriction""=>""no_u_turn"""
"8945678",,restriction,"""restriction""=>""no_u_turn"""
"8945681",,restriction,"""restriction""=>""no_u_turn"""
"8945682",,restriction,"""restriction""=>""no_u_turn"""
"8945683",,restriction,"""restriction""=>""no_u_turn"""
"8945684",,restriction,"""restriction""=>""no_u_turn"""
"8945685",,restriction,"""restriction""=>""no_u_turn"""
"8945686",,restriction,"""restriction""=>""no_u_turn"""
"8945690",,restriction,"""restriction""=>""no_u_turn"""
"8945691",,restriction,"""restriction""=>""no_u_turn"""
"8945693",,restriction,"""restriction""=>""no_u_turn"""
"8945694",,restriction,"""restriction""=>""no_u_turn"""
"8945695",,restriction,"""restriction""=>""no_u_turn"""
"8945696",,restriction,"""restriction""=>""no_u_turn"""
"8945697",,restriction,"""restriction""=>""no_u_turn"""
"8945698",,restriction,"""restriction""=>""no_u_turn"""
"8945700",,restriction,"""restriction""=>""no_u_turn"""
"8945701",,restriction,"""restriction""=>""no_u_turn"""
"8945702",,restriction,"""restriction""=>""no_u_turn"""
"8945703",,restriction,"""restriction""=>""no_u_turn"""
"8945706",,restriction,"""restriction""=>""no_u_turn"""
"8945707",,restriction,"""restriction""=>""no_u_turn"""
"8945708",,restriction,"""restriction""=>""no_u_turn"""
"8945710",,restriction,"""restriction""=>""no_u_turn"""
"8945711",,restriction,"""restriction""=>""no_u_turn"""
"8945712",,restriction,"""restriction""=>""no_u_turn"""
"8945714",,restriction,"""restriction""=>""no_u_turn"""
"8945715",,restriction,"""restriction""=>""no_u_turn"""
"8945720",,restriction,"""restriction""=>""no_u_turn"""
"8945721",,restriction,"""restriction""=>""no_u_turn"""
"8945722",,restriction,"""restriction""=>""no_u_turn"""
"8945725",,restriction,"""restriction""=>""no_u_turn"""
"8945726",,restriction,"""restriction""=>""no_u_turn"""
"8945727",,restriction,"""restriction""=>""no_u_turn"""
"8945728",,restriction,"""restriction""=>""no_u_turn"""
